 5820. 5810. 5800. 5800. 5780. 5780. 5770. 5750. 5750. 5780. 5800. 5820. 5830. 5840. 5840. 5850. 5850. 5860. 5870. 5880.
 5780. 5806. 5791. 5802. 5791. 5793. 5779. 5772. 5773. 5789. 5808. 5826. 5839. 5849. 5849. 5852. 5851. 5849. 5863. 5860.
 5770. 5768. 5755. 5768. 5757. 5761. 5756. 5744. 5741. 5760. 5773. 5781. 5792. 5806. 5812. 5821. 5810. 5812. 5818. 5840.
 5730. 5748. 5726. 5741. 5736. 5744. 5752. 5754. 5760. 5777. 5787. 5778. 5781. 5799. 5813. 5820. 5794. 5786. 5787. 5800.
 5670. 5678. 5653. 5675. 5660. 5667. 5681. 5692. 5688. 5706. 5727. 5717. 5736. 5776. 5801. 5793. 5748. 5745. 5738. 5770.
 5590. 5610. 5582. 5608. 5599. 5618. 5627. 5647. 5648. 5665. 5697. 5704. 5728. 5763. 5786. 5763. 5697. 5699. 5691. 5740.
 5540. 5565. 5531. 5556. 5556. 5579. 5574. 5582. 5589. 5604. 5641. 5667. 5690. 5717. 5741. 5714. 5642. 5647. 5628. 5700.
 5540. 5561. 5531. 5551. 5550. 5559. 5541. 5526. 5532. 5540. 5587. 5621. 5633. 5658. 5674. 5631. 5552. 5584. 5575. 5660.
 5590. 5568. 5545. 5539. 5523. 5506. 5477. 5460. 5467. 5469. 5534. 5565. 5584. 5604. 5584. 5506. 5416. 5493. 5508. 5640.
 5590. 5561. 5527. 5505. 5485. 5453. 5421. 5411. 5422. 5424. 5502. 5530. 5567. 5562. 5497. 5395. 5295. 5397. 5436. 5600.
 5580. 5531. 5490. 5454. 5418. 5376. 5341. 5342. 5373. 5395. 5458. 5490. 5518. 5501. 5421. 5319. 5233. 5346. 5411. 5560.
 5530. 5476. 5432. 5388. 5344. 5300. 5264. 5261. 5291. 5338. 5405. 5465. 5501. 5496. 5418. 5322. 5248. 5343. 5413. 5510.
 5470. 5408. 5362. 5309. 5273. 5240. 5217. 5219. 5258. 5316. 5375. 5440. 5470. 5459. 5405. 5345. 5302. 5385. 5442. 5520.
 5380. 5328. 5286. 5256. 5235. 5226. 5217. 5216. 5250. 5342. 5423. 5491. 5523. 5516. 5464. 5409. 5381. 5423. 5462. 5520.
 5290. 5261. 5213. 5206. 5186. 5188. 5184. 5199. 5239. 5326. 5401. 5468. 5502. 5506. 5478. 5446. 5433. 5457. 5491. 5550.
 5270. 5220. 5190. 5180. 5180. 5180. 5190. 5200. 5240. 5360. 5470. 5530. 5570. 5570. 5540. 5470. 5460. 5470. 5500. 5550.
