  21.12097  10.18768   9.87394   9.61219   0.00000   4.61171   9.08851   4.49475   4.46225   4.44615   8.89229  13.38674   8.98949   9.08851   9.22341  14.09524  14.41828  14.81091  10.18768  10.56048
  11.96443   0.80818   5.61578  -0.02414   0.93725  -0.57877   1.70354  -4.20278   2.93569   3.59131   6.05084   7.87846   6.77741  10.17457   9.29083   5.23871  14.40716   5.72514  18.29225   9.57155
  10.94779   6.40420  14.99444  10.82163  14.12342   9.56154   7.03325   7.48153   0.40423   3.26094   5.02914   9.06702  14.19856  12.85704  12.19128   6.19732  15.79901  11.34667  16.33352  13.13734
  20.20920  10.09165  18.31820  12.42758  16.54201  12.24656  14.28854   6.62899   8.53706   6.85347   6.29263  11.47665  14.12840   4.58930   2.92972   2.16464  17.19733  13.12150  18.63905  14.14644
  26.32281  25.95025  25.31500  25.29200  26.79759  25.19808  23.77588  20.82111  19.35860  23.28378  20.67587  17.91221  12.86555   7.80748   5.40168   9.27637  20.02161  18.75215  21.23638  11.28120
  22.91013  24.16150  15.98774  21.16627  16.44091  12.26860  15.81689  18.16058  14.30366  14.88021  17.19561   7.29893  10.26924  11.56084  11.21071  13.05446  19.16221  19.02389  21.11244  12.33622
   8.31695  11.86422  11.10438  12.80647   8.02920  11.75233  11.05501  17.95628  17.26672  18.89325  20.03014  15.41093  18.32815  25.30329  22.76976  27.77039  21.38540  23.92547  19.41316  13.30712
  -7.90205  -0.52457   0.67973   4.74907   7.93686  13.50597  13.85738  19.06322  15.43241  19.51330  15.20753  16.52367  17.40615  21.12060  30.05916  38.24616  30.95667  27.51607  11.39576   9.48246
  -7.55507   3.84135   3.53277  11.63034   8.65534  17.36694  16.56378  16.08712  15.18502  21.67884  11.29375  19.56949  10.71663  14.94242  27.88210  35.52810  31.68597  26.54540  19.42679   9.06609
   1.45332   8.96456  11.74780  12.07696  15.41120  18.04619  18.60689  15.75484  12.68725  10.92284  12.63996  12.17240   9.64586  15.81307  22.93326  22.86601  16.14139  19.45682  11.43754  11.62660
   8.43498  16.78204  14.64466  17.26073  20.68994  21.63459  22.36339  18.31833  18.46482   8.71135  15.57587   8.76662  12.12468   6.73751   8.10062   4.65623   0.05888   1.59714  -3.20471  12.65247
  15.04033  19.67821  17.30222  22.26828  19.79788  23.44934  16.52520  19.41220  16.63532  16.44076  16.48814  13.52084  11.02449  13.73201   4.20790  -0.63168 -11.11738 -10.45807 -14.66181   5.46921
  20.05093  25.55321  19.33151  22.17670  14.32165  12.53006   6.23479   7.14710   3.00222  -1.99862  -0.61580  -2.76952  -2.45314  -0.69489  -0.05934  -8.81997 -10.61634 -13.33112 -14.11802  -1.33673
  23.63856  20.55205  18.18356  12.04793  10.10967   6.15851   3.51680   4.00954   1.66689  -1.20449  -3.36328  -4.37648  -5.67801  -6.49175  -3.97892  -5.24339 -11.91774  -9.35089 -17.64010  -3.93976
  14.25756  13.38760   9.33348   9.47715   5.14517   9.81424   4.67587   3.25150  -0.75721  -1.48433  -9.56444  -7.03345  -7.87227  -7.24623 -11.76087  -4.49420 -10.01980  -1.35358   0.16686  -3.88843
   5.13894   7.67340   7.65983   5.10901   2.56000   2.56817   0.00000   0.00000   0.00000  -2.59639  -2.59639  -2.59275  -2.58606  -2.57739 -10.27269  -2.56000  -2.55451  -2.55328  -5.11560   0.00000
