  -5.28024  -5.09384  -2.46848  -4.80609  -4.69841  -2.30585  -6.81638  -4.49475   6.69337  11.11536   8.89229   6.69337   4.49475   2.27213   2.30585   2.34921   2.40305   4.93697   5.09384   5.28024
   4.78577   2.82035  -1.46979  -1.81273  -3.68631  -2.86780  -5.51202  -2.40988   2.85640   8.51578   7.00891   6.38831   2.43523  -0.18472  -1.64102  -4.24271  -2.94998  -1.62531  -0.03617   4.78577
   0.00000  -2.14137   0.60868  -1.20278  -3.84230  -1.11378  -3.65801  -7.06239   0.52974   7.25611   4.94884   3.86652   3.41268   2.41946   3.98377  -2.79583  -0.83702  -0.85051   3.14074  13.13734
   0.00000  -1.31568  -1.91125   1.86224  -0.36795   2.69120  -2.33721   1.76730   4.35644   5.76322  -1.25888  -3.76325  -0.10531   5.88504   1.78604  -7.33329  -5.44663  -6.08157  -2.06046  12.12552
  -7.52080  -4.20468  -3.74063   3.34921  -3.55314   1.15041   3.71447  -1.94191   0.40288   7.63514  -0.99855  -0.25882  12.73768  12.57824   3.54772 -15.38637 -10.45962  -5.91083   1.00597  15.04160
  -3.52464   1.18907  -3.09583   0.16575  -0.25337   4.75553   2.57190   3.41012   1.10238   6.66685   5.11495   2.96379   9.27106  12.58955  -1.26938 -24.23094 -15.85426  -5.72024   5.12684  17.62318
   3.32678   1.69041  -4.09436   2.97768   4.25713   0.99262  -0.81971   2.31774   1.73102   5.77381   8.93827   6.01562   8.99018  12.46173   1.62245 -24.84334 -18.94902  -8.26822   8.22036  19.96069
  -3.16082  -1.12400  -3.18616   2.97808  -0.23564  -1.53768  -6.48256  -1.73352   0.63193   5.69019  10.72124   5.98155   1.06172   7.65278  -2.02130 -24.83507 -16.16246  -1.93984  14.55819  15.80410
  -9.06609  -4.94800  -6.90148  -5.32241  -4.45918  -5.97246  -7.31512  -1.94598   1.10882   5.73705  11.98321   4.25227   2.75100   0.78787 -13.19182 -27.48902  -9.23866   7.26097  23.59840  24.17623
  -8.71995  -9.83099 -10.56249  -3.21044  -7.47105  -9.00350  -7.12719   0.46989  -3.41040  10.85817  14.44144   6.38828   4.24416 -10.64704 -20.13960 -29.32492  -8.88256  15.54356  33.05505  20.34654
 -16.86996 -14.12051 -11.58775  -8.84420 -10.74007 -10.29628  -6.15625   2.95680   5.53343   7.99149  11.66437   6.72266  -0.91700 -10.49698 -20.77797 -23.39377   1.16986  23.36763  27.76914  22.49329
 -13.67303 -14.67412 -11.84935  -9.93746 -12.19139 -10.06119  -6.10210   1.97417   5.86008  14.56957  15.24281  10.31471   5.12252  -7.87475 -21.54622 -21.05141   0.09192  24.09987  20.29001  16.40764
 -18.71420 -15.65011 -14.20701 -11.08463  -9.49067  -6.54915  -3.12227   3.84917   8.47653   6.12481  13.38253   9.85765  -0.94877  -3.67026  -8.11573  -8.98822   7.25557  23.66313  15.27820  18.71420
 -13.13253 -13.21304  -9.65688  -5.24462  -3.06803  -1.69315  -3.03139   3.52955  13.89620  19.21852  18.59939  15.21431   3.76874  -8.11127 -11.44960  -7.83612  -0.91470  16.20644  11.74435  13.13253
 -10.36914  -9.28363  -6.87198  -3.65365  -1.17307   0.03879   1.22581   6.30143  12.32806  16.16802  18.75461  14.48978   2.36156  -4.36592  -8.40001  -2.45234   3.49339  14.41504  15.03344  18.14599
 -12.84735 -10.23121  -5.10656  -1.27725   0.00000   1.28409   2.57739   6.46514  20.74199  29.85845  22.06929  12.96374   5.17211  -3.86609 -12.84086 -10.23999   0.00000   5.10656  10.23121  12.84735
