 5820. 5810. 5800. 5800. 5780. 5780. 5770. 5750. 5750. 5780. 5800. 5820. 5830. 5840. 5840. 5850. 5850. 5860. 5870. 5880.
 5780. 5901. 5756. 5907. 5791. 5889. 5836. 5854. 5810. 5867. 5832. 5899. 5856. 5921. 5876. 5944. 5865. 5916. 5863. 5860.
 5770. 5815. 5792. 5801. 5813. 5786. 5762. 5795. 5693. 5761. 5754. 5801. 5814. 5834. 5823. 5840. 5823. 5820. 5830. 5840.
 5730. 5861. 5704. 5862. 5733. 5862. 5783. 5853. 5774. 5839. 5814. 5824. 5812. 5848. 5834. 5894. 5804. 5834. 5788. 5800.
 5670. 5763. 5677. 5713. 5702. 5702. 5685. 5736. 5693. 5719. 5732. 5736. 5713. 5795. 5772. 5833. 5681. 5781. 5668. 5770.
 5590. 5717. 5595. 5681. 5585. 5687. 5674. 5689. 5667. 5723. 5702. 5744. 5722. 5793. 5771. 5801. 5661. 5747. 5675. 5740.
 5540. 5608. 5565. 5586. 5571. 5619. 5582. 5650. 5617. 5586. 5617. 5652. 5626. 5708. 5690. 5732. 5558. 5643. 5512. 5700.
 5540. 5658. 5532. 5584. 5547. 5588. 5548. 5582. 5543. 5589. 5581. 5653. 5639. 5648. 5674. 5650. 5504. 5574. 5492. 5660.
 5590. 5600. 5576. 5544. 5506. 5522. 5482. 5446. 5466. 5443. 5499. 5589. 5537. 5620. 5539. 5475. 5298. 5451. 5402. 5640.
 5590. 5624. 5530. 5529. 5487. 5466. 5439. 5451. 5457. 5418. 5535. 5512. 5582. 5536. 5475. 5389. 5169. 5319. 5302. 5600.
 5580. 5552. 5476. 5460. 5394. 5383. 5318. 5343. 5347. 5388. 5404. 5476. 5460. 5476. 5376. 5311. 5140. 5269. 5280. 5560.
 5530. 5504. 5444. 5387. 5351. 5309. 5260. 5265. 5257. 5326. 5393. 5457. 5505. 5521. 5429. 5348. 5247. 5344. 5359. 5510.
 5470. 5415. 5336. 5297. 5222. 5226. 5197. 5197. 5201. 5239. 5290. 5360. 5396. 5403. 5339. 5351. 5296. 5415. 5431. 5520.
 5380. 5299. 5294. 5227. 5251. 5224. 5201. 5215. 5232. 5340. 5436. 5468. 5520. 5506. 5424. 5419. 5338. 5445. 5472. 5520.
 5290. 5306. 5206. 5224. 5161. 5197. 5164. 5188. 5188. 5268. 5291. 5439. 5429. 5451. 5390. 5419. 5412. 5485. 5559. 5550.
 5270. 5220. 5190. 5180. 5180. 5180. 5190. 5200. 5240. 5360. 5470. 5530. 5570. 5570. 5540. 5470. 5460. 5470. 5500. 5550.
