  -5.28024  -5.09384  -2.46848  -4.80609  -4.69841  -2.30585  -6.81638  -4.49475   6.69337  11.11536   8.89229   6.69337   4.49475   2.27213   2.30585   2.34921   2.40305   4.93697   5.09384   5.28024
   4.78577   5.95547  -0.97277   2.02370  -3.23272  -1.25007  -6.03668  -1.69147   2.21209   9.43054   6.53473   6.44053   4.47859   1.77600  -0.75743  -4.49668  -1.95148  -1.58060   0.54039   4.78577
   0.00000  -1.35834  -2.99068   0.17858  -3.92283  -2.48366  -1.88371  -7.43066  -1.30953   5.89460   5.10920   5.20555   3.66863   1.08116   7.52366  -1.46475   2.28477   0.72287   0.79696  13.13734
   0.00000   1.10616  -4.07713   3.44022  -1.49692   4.59264  -2.29942   2.68102   4.76120   7.97760  -0.91395  -3.38254  -1.45677   5.51966   4.94333  -8.37310  -5.72499  -2.69750  -2.50129  12.12552
  -7.52080  -0.93837  -6.80049   2.37414  -6.31875  -0.20220   3.37937  -1.71879  -0.31807   7.49395   0.47831  -0.57153  13.25080  11.93048   9.25615 -15.36297  -9.18976  -4.05782  -2.30416  15.04160
  -3.52464   3.43873  -2.79442   0.93823  -1.89799   5.22555   1.67392   3.56549   0.15828   7.95856   4.93462   4.67457   8.70788  13.89821   2.89354 -23.90342 -16.50454  -4.31310   4.81379  17.62318
   3.32678   2.85279  -3.40621   3.35155   1.13550   1.05630  -3.13770   3.00044   0.61753   5.78796   9.29504   6.34711   9.85105  10.77860   7.44790 -24.79996 -16.23282 -11.03808   4.20744  19.96069
  -3.16082   2.04327  -4.69544   2.36601  -0.95540  -2.00392  -7.71961  -1.91789  -0.69037   7.03213  11.10095   8.01949   1.86386   6.91133   1.18222 -22.66012 -13.44049  -3.50643  13.94893  15.80410
  -9.06609  -4.69300  -9.17898  -5.26710  -5.67562  -5.95180  -8.51846  -2.72101  -0.61940   5.99179  11.91695   5.02849   3.04960  -0.75765  -8.79769 -27.23417  -7.20338  11.77831  22.21916  24.17623
  -8.71995  -8.82809 -12.12618  -2.15929  -7.03030  -8.20411  -8.19156   1.01708  -3.25107   9.66096  15.38407   7.11659   5.92901  -7.91316 -18.57516 -26.09387  -4.94946  10.11260  34.17122  20.34654
 -16.86996 -14.63393 -13.81346  -9.25849  -9.69458 -10.60187  -6.55312   1.93939   5.45659   9.36222  12.25292   7.45838  -0.52825 -10.83927 -18.18669 -19.64441  -2.33391  13.66363  32.33897  22.49329
 -13.67303 -14.67971 -12.76362  -9.94219 -11.13488  -8.07733  -5.28952   2.04833   7.95751  14.79478  14.76559  10.57701   5.99162  -5.26998 -20.44317 -19.77318  -1.48212  12.53924  21.08932  16.40764
 -18.71420 -15.64420 -15.68120 -12.80533  -9.42293  -6.92929  -1.57848   2.46746   6.86585   5.99727  14.39408   9.58238  -2.13859  -3.14402  -5.98240  -6.77057   7.75908  17.50751  15.23905  18.71420
 -13.13253 -14.70809 -10.04267  -5.78390  -0.92857  -0.17711  -1.66081   5.03073  17.52382  20.59840  15.97692  13.18068   5.05461  -8.55215  -9.21567 -10.14903   2.94788  17.70316   8.08960  13.13253
 -10.36914  -6.93301  -7.22868  -2.98520  -1.58881  -0.09354  -0.38402   6.73636  10.63791  13.46679  19.64343  13.59287  -0.04415  -5.35419  -7.59508   0.53667  12.00541  22.12535  12.41186  18.14599
 -12.84735 -10.23121  -5.10656  -1.27725   0.00000   1.28409   2.57739   6.46514  20.74199  29.85845  22.06929  12.96374   5.17211  -3.86609 -12.84086 -10.23999   0.00000   5.10656  10.23121  12.84735
