  21.12097  10.18768   9.87394   9.61219   0.00000   4.61171   9.08851   4.49475   4.46225   4.44615   8.89229  13.38674   8.98949   9.08851   9.22341  14.09524  14.41828  14.81091  10.18768  10.56048
  11.96443   8.61220   7.36046   7.11626   5.06575   4.77373   4.03435   2.27003   2.93604   4.44667   6.18727   9.05954   8.94162   8.73249   7.68132   8.81571  10.07311  10.55761  12.00811   9.57155
  10.94779  11.88126  11.74565   9.75916   8.25366   5.68879   3.53256   1.45107   0.83815   0.95515   2.29800   7.43584   8.97458   7.52064   3.93675   5.89779   9.25293  12.45818  13.89790  13.13734
  20.20920  16.78119  19.53698  17.04853  16.41398  14.64319  11.52773   7.10611   7.62408   8.13590   7.78403  10.42548   9.30168   3.68649  -1.13384   3.09891   9.92137  12.56437  14.04354  14.14644
  26.32281  21.31694  24.62694  22.71572  23.61640  21.61557  20.49951  17.33967  17.60252  18.44684  15.55405  11.31741   8.32945   3.98217   1.72002   7.04701  15.69911  14.60973  14.33770  11.28120
  22.91013  17.66001  19.78690  18.19494  16.74086  13.90944  16.32105  16.41282  14.96707  16.44812  14.66856   8.22221   8.13920   9.30460   8.11579  10.65607  16.39563  16.12831  14.97701  12.33622
   8.31695   8.46486   8.69620   8.43510   7.55432   8.92467  13.12661  16.61432  15.90492  17.29232  16.16350  12.19281  14.59207  18.64708  20.27203  20.59064  20.08705  17.52224  15.17495  13.30712
  -7.90205  -1.06809  -2.14737   2.26652   5.63134  11.02454  13.94035  16.83673  16.47153  17.99847  14.66770  14.82032  15.59569  20.28523  28.86871  31.56501  28.56120  19.56201  14.83442   9.48246
  -7.55507  -1.03392  -0.20188   5.07268   8.48994  14.19412  15.82590  15.19774  14.84640  16.21352  12.35942  14.10556  10.86749  16.02834  27.74646  31.09062  29.32845  20.27068  13.84656   9.06609
   1.45332   4.45513   7.24369  10.09988  12.98967  16.03188  17.29299  14.09262  12.08627   9.90620  10.61177  10.82587   9.91243  14.96325  22.01576  22.37414  19.40726  16.31173  10.36563  11.62660
   8.43498  10.56663  12.68889  14.53351  18.29064  19.28148  19.74922  17.79974  15.64778  10.30905  12.16688   9.03044   9.02771   8.82984   9.93606   9.00879   5.15009   7.26993   4.00304  12.65247
  15.04033  15.71217  16.72638  17.87723  18.63074  17.24504  15.01849  14.54448  13.20227   9.82375  11.03199   7.85486   7.38616   6.30627   3.42994  -1.15762  -5.92369  -2.51906  -2.32687   5.46921
  20.05093  18.89031  18.81960  17.10485  14.53359  10.32754   6.73815   6.20540   4.77597  -0.33609  -2.58530  -3.65003  -3.68934  -3.15831  -5.80400  -9.12333 -13.83648  -8.21700  -5.55481  -1.33673
  23.63856  18.97094  17.70654  13.06027  10.21125   6.20537   3.80266   1.92225   1.20128  -3.18719  -7.22548  -7.37125  -8.45973  -9.50748 -11.12381 -11.71644 -14.57631  -7.84553  -5.22421  -3.93976
  14.25756  13.65352  12.39124   8.52341   6.56527   4.92011   3.30411   1.39210  -0.03565  -3.51868  -6.72784  -6.19069  -6.11166  -7.07438  -8.65862  -7.32220  -8.67955  -5.88851  -4.02172  -3.88843
   5.13894   7.67340   7.65983   5.10901   2.56000   2.56817   0.00000   0.00000   0.00000  -2.59639  -2.59639  -2.59275  -2.58606  -2.57739 -10.27269  -2.56000  -2.55451  -2.55328  -5.11560   0.00000
